system:index,Algae_Tao,Dien_Tich_Nuoc_km2,NDTI_DoDuc,Nam,Thang,Tinh,.geo
2_5_14,-0.12351809630439771,346.2883877799633,-0.17369569367145535,2022,6.0,Ho Chi Minh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_15,-0.03807793130805948,42.36272223719363,0.035667977194745015,2022,6.0,Hung Yen,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_16,-0.11864252779416615,88.32912538333335,-0.11325730599540587,2022,6.0,Khanh Hoa,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_17,-0.022764650096180016,5.517729220343137,0.027964646538779614,2022,6.0,Lai Chau,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_18,-0.16579018576666166,148.69616041378677,-0.19003885431313883,2022,6.0,Lam Dong,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_19,,0.0,,2022,6.0,Lang Son,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_20,-0.009054674204388562,64.46682936139706,-0.1664146944217893,2022,6.0,Lao Cai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_21,-0.07594408547164713,51.78237675006129,-0.12284738228030181,2022,6.0,Nghe An,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_22,-0.03745017632887637,70.68254700024512,0.009708741674156954,2022,6.0,Ninh Binh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_23,0.00292087958285046,38.497956453553925,-0.18192024793800574,2022,6.0,Phu Tho,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_24,-0.19994110572070123,80.44456181023284,-0.19461009084074068,2022,6.0,Quang Ngai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_25,-0.03885542920244598,49.679970591299,-0.06852262216573783,2022,6.0,Quang Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_26,-0.06657752771676317,50.99457092610295,-0.129793679767992,2022,6.0,Quang Tri,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_27,-0.0764618810753265,26.876574977389705,-0.06674476677060996,2022,6.0,Son La,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_28,-0.28598340856783183,133.73099115741425,-0.14699150616877968,2022,6.0,Tay Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_29,0.012059881790157627,3.932414234375,-0.1428709757678649,2022,6.0,Thai Nguyen,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_30,-0.010667335705602816,82.32122642855394,-0.042849153274364095,2022,6.0,Thanh Hoa,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_31,-0.00952220217405477,36.65533824191175,-0.23221901257646335,2022,6.0,Thua Thien Hue,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_32,-0.04957223894368661,8.749845140625,-0.14217160683811494,2022,6.0,Tuyen Quang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_33,-0.2596581392909573,460.1750177904411,-0.023320004173524096,2022,6.0,Vinh Long,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_0,0.030287566804079603,672.7278684678919,-0.028720885094399722,2022,7.0,An Giang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_1,0.07159136565525652,100.68973904558824,-0.02042003612557197,2022,7.0,Bac Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_2,0.052010531370091755,1115.8246944736518,-0.07314568914820539,2022,7.0,Ca Mau,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_3,6.936923683401204E-4,281.02994197812495,-0.02168452053703426,2022,7.0,Can Tho,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_4,0.011243671902564678,5.509688828431372,-0.013443379355024319,2022,7.0,Cao Bang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_5,-0.14674327511158325,98.70503769748771,-0.22824166407223037,2022,7.0,Da Nang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_6,-0.1823465628423215,140.04997440735292,-0.13407905204619855,2022,7.0,Dak Lak,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_7,-0.1605116234281404,28.273928454595588,-0.05171618504499336,2022,7.0,Dien Bien,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_8,-0.2441726734748082,210.5829397746936,-0.04659556855346668,2022,7.0,Dong Nai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_9,-0.28418399046060944,209.90389586164224,0.027548865551370934,2022,7.0,Dong Thap,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_10,-0.21625628758071455,185.1382803,-0.16756370362552053,2022,7.0,Gia Lai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_11,0.04246567804100057,164.35894224037995,-0.04774004460893472,2022,7.0,Ha Noi,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_12,-0.1454180482581261,71.92146268939948,-0.1874862896114382,2022,7.0,Ha Tinh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_13,0.05890244397388315,171.3618007005515,-0.022292436958072575,2022,7.0,Hai Phong,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_14,-0.10803615451646964,207.54457487843135,-0.1139059401595568,2022,7.0,Ho Chi Minh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_15,0.09127275649989726,182.79286560851716,0.010474423623689572,2022,7.0,Hung Yen,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_16,-0.16566352324803205,86.75115749852941,-0.11599299855498398,2022,7.0,Khanh Hoa,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_17,-0.3169844649112503,56.64662416366422,-0.1923710533751019,2022,7.0,Lai Chau,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_18,-0.1391644476943536,97.20372590827206,-0.15105863213582243,2022,7.0,Lam Dong,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_19,0.2284948570387704,1.61652409375,-0.05152260545375092,2022,7.0,Lang Son,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_20,-0.12356772697681266,109.15085536047793,-0.22956456251037302,2022,7.0,Lao Cai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_21,-0.13888836845326305,73.78607456537992,-0.1052043145807672,2022,7.0,Nghe An,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_22,0.04550284270612663,239.76729025747562,-0.013499781828931964,2022,7.0,Ninh Binh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_23,-0.11329178434921104,178.66158391611515,-0.11098922846504942,2022,7.0,Phu Tho,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_24,-0.20554136671263348,56.45737618284315,-0.15797117137081046,2022,7.0,Quang Ngai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_25,-0.02092135251615517,162.53914630294113,-0.10859511989441704,2022,7.0,Quang Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_26,-0.114788080153115,74.40294966200982,-0.17297691882579633,2022,7.0,Quang Tri,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_27,-0.3454545733394462,148.0518830211397,-0.2040491199746852,2022,7.0,Son La,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_28,-0.2549080400615602,132.31873075012254,-0.0934057434666906,2022,7.0,Tay Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_29,-0.07431311076045755,20.80171907892157,-0.12095352221223764,2022,7.0,Thai Nguyen,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_30,0.012162129388401331,106.75734907426471,-0.07060541253830518,2022,7.0,Thanh Hoa,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_31,-0.09826722978030837,40.1397753469975,-0.26132162824118604,2022,7.0,Thua Thien Hue,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_32,-0.23864901664949728,34.434038099877455,-0.22925569659177975,2022,7.0,Tuyen Quang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_33,-0.17737040071874194,327.19720070055143,-0.012276765412761431,2022,7.0,Vinh Long,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_0,0.0604523151452722,871.4808216249996,0.00479811688820339,2022,8.0,An Giang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_1,0.10602746708716085,68.5503776646446,-0.07084095976102729,2022,8.0,Bac Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_2,0.09718054119108652,1169.6172078096204,-0.06191343608069218,2022,8.0,Ca Mau,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_3,0.023819132671643043,427.67584110441175,0.01992625591157776,2022,8.0,Can Tho,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_4,0.26421153126812413,5.799062900367646,-0.08206770059360893,2022,8.0,Cao Bang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_5,-0.17712149429015034,65.36094250827206,-0.21866466718017383,2022,8.0,Da Nang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_6,-0.3116967183605915,165.69919220569855,-0.1508276528315826,2022,8.0,Dak Lak,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_7,-0.18855532349800652,23.398644198345586,-0.11190415997395015,2022,8.0,Dien Bien,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_8,-0.330137257690916,422.13412513112746,-0.13028212653239327,2022,8.0,Dong Nai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_9,-0.16185456721874134,548.5679614479781,0.04967167035914124,2022,8.0,Dong Thap,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_10,-0.32482413168022695,184.59080213137253,-0.1737021584111189,2022,8.0,Gia Lai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_11,-0.030208857684581175,124.51206135765932,-0.08913242044598452,2022,8.0,Ha Noi,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_12,-0.31273007429898736,56.45110287561273,-0.2813125280059433,2022,8.0,Ha Tinh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_13,-0.017078904708186165,89.5249906748775,-0.06339175856032249,2022,8.0,Hai Phong,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_14,-0.1618449413306729,292.72236075361525,-0.10175301574538642,2022,8.0,Ho Chi Minh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_15,0.002740558854397607,58.57849398075981,-0.060050500083976756,2022,8.0,Hung Yen,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_16,-0.1712314777797457,67.80068039178921,-0.10380816238837999,2022,8.0,Khanh Hoa,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_17,-0.2226006262970022,70.60245093045343,-0.1749711041843345,2022,8.0,Lai Chau,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_18,-0.2611488223444374,146.9222207496936,-0.243897080953687,2022,8.0,Lam Dong,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_19,0.11918384209275246,0.462079953125,-0.14111822843551636,2022,8.0,Lang Son,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_20,0.033013800448381224,242.73474450637255,-0.12408087195516276,2022,8.0,Lao Cai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_21,-0.14608327222816808,70.85092742248777,-0.07782237570850914,2022,8.0,Nghe An,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_22,-0.03268778959710929,115.9727784132353,-0.06973868313224726,2022,8.0,Ninh Binh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_23,-0.12780593406899018,161.17360417892155,-0.1264697742718794,2022,8.0,Phu Tho,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_24,-0.327163950293855,81.43195546593138,-0.16762567658905123,2022,8.0,Quang Ngai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_25,-0.01036199473958184,208.75954799626226,-0.1204432315388796,2022,8.0,Quang Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_26,-0.1353890544476454,74.32272681390934,-0.10614293284431103,2022,8.0,Quang Tri,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_27,-0.20988272706209324,184.11913489552694,-0.13857826631606637,2022,8.0,Son La,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_28,-0.15294591502369015,342.1603756205882,-0.02544015052201602,2022,8.0,Tay Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_29,-0.09655148729108534,19.99205440870098,-0.19936671299870778,2022,8.0,Thai Nguyen,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_30,-0.09835325933727018,77.10781994362746,-0.11437866291929984,2022,8.0,Thanh Hoa,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_31,-0.1265187373678829,38.17809095122549,-0.23399007773646202,2022,8.0,Thua Thien Hue,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_32,-0.22477397706464095,34.346614621875005,-0.21973232144149063,2022,8.0,Tuyen Quang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_33,-0.16227122848026607,344.96483731262254,0.049624498710330825,2022,8.0,Vinh Long,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_0,0.03282328375909585,1350.177067525245,0.008594727767278721,2022,9.0,An Giang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_1,-0.005963232927791863,58.49535420729167,-0.07620946667020842,2022,9.0,Bac Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_2,0.12101432333989635,1095.5939562026963,-0.03398711949093029,2022,9.0,Ca Mau,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_3,0.082079635895124,683.9388084570468,0.013193026077255879,2022,9.0,Can Tho,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_4,0.28966969641669144,2.784487772242647,-0.13592275350838323,2022,9.0,Cao Bang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_5,-0.2004798077176148,95.0505810181985,-0.18299323556736616,2022,9.0,Da Nang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_6,-0.18742971105253978,163.53297505900736,-0.08910195152904087,2022,9.0,Dak Lak,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_7,-0.29315093905675926,16.56925806458333,-0.15016891124261803,2022,9.0,Dien Bien,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_8,-0.28230752752854055,300.2036638177084,-0.10835348558484684,2022,9.0,Dong Nai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_9,-0.18623378754996717,780.8292034312499,0.033108801585638545,2022,9.0,Dong Thap,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_10,-0.1843090424293741,162.42992359791668,-0.10763410664431931,2022,9.0,Gia Lai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_11,0.019277911981543397,197.98810092199767,-0.08169671456290335,2022,9.0,Ha Noi,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_12,-0.11743481616907185,87.42167052144607,-0.14469546106130687,2022,9.0,Ha Tinh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_13,-0.03770289654221251,52.15212162904412,-0.07693059422328319,2022,9.0,Hai Phong,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_14,-0.10603315244982753,272.7009883976716,-0.09218854741286509,2022,9.0,Ho Chi Minh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_15,-0.15879319458618793,45.72390981023285,-0.026942914485339607,2022,9.0,Hung Yen,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_16,-0.10521073385549434,85.5408122904412,-0.0896485675719732,2022,9.0,Khanh Hoa,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_17,-0.23715894484787559,56.397913578921575,-0.29678361549012616,2022,9.0,Lai Chau,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_18,-0.19024653076786568,144.65350316121322,-0.17473078575116185,2022,9.0,Lam Dong,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_19,0.03669790364801884,2.30998828125,-0.10355790928006173,2022,9.0,Lang Son,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_20,-0.0016037211834805264,168.4360193682598,-0.180822407697228,2022,9.0,Lao Cai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_21,-0.0583730691820236,122.4969465699142,-0.10541241521069439,2022,9.0,Nghe An,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_22,-0.028656281178639522,142.1811359811887,-0.07271116647629622,2022,9.0,Ninh Binh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_23,-0.1624299687335446,214.17091563412984,-0.17481350614919863,2022,9.0,Phu Tho,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_24,-0.2018938242974091,67.30017271390933,-0.14709874233753975,2022,9.0,Quang Ngai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_25,0.10201655645004952,226.45082743903166,-0.11747713476608569,2022,9.0,Quang Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_26,-0.1207422788642739,140.84701878198533,-0.06701760224089595,2022,9.0,Quang Tri,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_27,-0.3172253156174044,158.37329797806373,-0.25543833677960254,2022,9.0,Son La,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_28,-0.10780084374920612,953.9450823337008,0.0013777213432649368,2022,9.0,Tay Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_29,-0.02422125575604776,28.03537113057598,-0.2111236042206459,2022,9.0,Thai Nguyen,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_30,-0.04993811954902571,118.39907681421566,-0.09961647892060374,2022,9.0,Thanh Hoa,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_31,-0.09217082500795759,65.3212945950367,-0.16452409018194644,2022,9.0,Thua Thien Hue,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_32,-0.13866378129111598,43.7867065252451,-0.22431189510743194,2022,9.0,Tuyen Quang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_33,-0.12888829584973635,298.7777167470588,0.057368918700729014,2022,9.0,Vinh Long,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_0,-0.07059835890173453,1045.4645332528185,-0.004808173261165699,2022,10.0,An Giang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_1,-0.04079012877730091,56.289857997610305,-0.09341742531639669,2022,10.0,Bac Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_2,0.08998476609524632,1163.9370877176477,-0.05111816652199724,2022,10.0,Ca Mau,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_3,0.04344696625779822,558.0598188764707,0.002099735078101349,2022,10.0,Can Tho,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_4,,0.0,,2022,10.0,Cao Bang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_5,-0.1180412251361771,127.60254243376225,-0.05975977777070922,2022,10.0,Da Nang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_6,-0.14561400742570096,300.23264673443634,-0.08379094177005149,2022,10.0,Dak Lak,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_7,-0.1794849639905372,14.60783018474264,-0.28587500308695096,2022,10.0,Dien Bien,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_8,-0.2598280102446191,433.12980601023287,-0.22661324812274525,2022,10.0,Dong Nai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_9,-0.15808532091589297,1018.0473609627452,0.010534554404936248,2022,10.0,Dong Thap,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_10,-0.20358643439179128,277.67750342248786,-0.11786532298861165,2022,10.0,Gia Lai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_11,0.031275210662445915,200.04711408658102,-0.0662030077258686,2022,10.0,Ha Noi,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_12,-0.12525208611227195,125.73030038927692,-0.08680120621785554,2022,10.0,Ha Tinh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_13,-0.03523477179019702,97.21941820367654,-0.0987500545969661,2022,10.0,Hai Phong,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_14,-0.1490234045614489,236.82404673124998,-0.07199352207158399,2022,10.0,Ho Chi Minh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_15,-0.2612818048521238,48.79481296740197,-0.0631521073005445,2022,10.0,Hung Yen,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_16,-0.03997237302377353,145.6377195362746,-0.08030722752341066,2022,10.0,Khanh Hoa,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_17,-0.024544963811602042,54.911782021752444,-0.2997362166544834,2022,10.0,Lai Chau,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_18,-0.09436454319057538,136.36510973523283,-0.1952308566970206,2022,10.0,Lam Dong,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_19,0.1301484571562873,2.07945090625,-0.15073507527510324,2022,10.0,Lang Son,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_20,-0.052700075740956226,133.23102288143383,-0.2328617448817757,2022,10.0,Lao Cai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_21,0.0177599276479397,283.8609141219362,-0.05613313480652822,2022,10.0,Nghe An,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_22,-0.04171179230793297,203.04132062536758,-0.07311456568632808,2022,10.0,Ninh Binh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_23,-0.050047587734864916,181.94052060612745,-0.12412602103822361,2022,10.0,Phu Tho,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_24,-0.18700303886847616,165.00230874031863,-0.10856452492347327,2022,10.0,Quang Ngai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_25,0.07584290171219972,241.92234634325948,-0.1629624125438245,2022,10.0,Quang Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_26,-0.11768723698228203,214.43103329203433,-0.027909157268948593,2022,10.0,Quang Tri,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_27,-0.11172919885613287,146.06429482689953,-0.28174209047925586,2022,10.0,Son La,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_28,-0.11043425453059205,1325.4409161081496,-0.0112981149617192,2022,10.0,Tay Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_29,-0.07638089417280503,20.18137787334559,-0.22002111735324434,2022,10.0,Thai Nguyen,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_30,0.04597987757258111,215.4993363333333,-0.10605841242446458,2022,10.0,Thanh Hoa,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_31,0.08491677342517452,48.43079999491421,-0.09159894292712464,2022,10.0,Thua Thien Hue,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_32,-0.14953491613445433,31.02343792095588,-0.2404706925039985,2022,10.0,Tuyen Quang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_33,-0.08404331134403722,168.72853583339457,0.01973278963615371,2022,10.0,Vinh Long,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_0,-0.027118904882119557,1154.4070512889705,0.019955356109062024,2022,11.0,An Giang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_1,-0.01917692475719452,65.31452421678924,-0.11282644553895238,2022,11.0,Bac Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_2,0.15384162160680528,289.39939974999993,-0.04313005294655471,2022,11.0,Ca Mau,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_3,0.034857495246550865,487.6808968640931,-0.01067541327095945,2022,11.0,Can Tho,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_4,,0.0,,2022,11.0,Cao Bang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_5,-0.12036344604228488,160.27744839301474,-0.1911894809737112,2022,11.0,Da Nang,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_6,-0.1549372519008074,317.23257379050244,-0.1346394154669767,2022,11.0,Dak Lak,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_7,-0.017288717715490762,13.683132729718132,-0.2915517955994801,2022,11.0,Dien Bien,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_8,-0.2984124292171256,410.93495595974264,-0.2938298358092233,2022,11.0,Dong Nai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_9,-0.11891566744899798,727.3438099499388,0.00377614705751541,2022,11.0,Dong Thap,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_10,-0.21802777565252474,262.4787789168506,-0.15912531415403433,2022,11.0,Gia Lai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_11,0.01712564151126081,170.16242775177713,-0.09115303995907208,2022,11.0,Ha Noi,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_12,-0.026670209009219886,157.73423229221808,-0.15588499620076737,2022,11.0,Ha Tinh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_13,0.022507965569642338,106.9743860482231,-0.11213442855326179,2022,11.0,Hai Phong,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_14,-0.12726519535057046,251.20527317383588,-0.13956548423349685,2022,11.0,Ho Chi Minh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_15,-0.11042611167934804,52.254499154044105,-0.09775520692169483,2022,11.0,Hung Yen,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_16,-0.11028284407053736,163.47108066237755,-0.12337319200411473,2022,11.0,Khanh Hoa,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_17,0.07094184762193245,48.693229512132355,-0.31695136731553725,2022,11.0,Lai Chau,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_18,-0.11084980340008312,122.9412785026348,-0.2678644713623875,2022,11.0,Lam Dong,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_19,0.33724659904837606,1.15485065625,-0.2087481677532196,2022,11.0,Lang Son,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_20,0.037597409190461534,169.99178122316175,-0.18199855957023076,2022,11.0,Lao Cai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_21,-0.027937668435388207,168.38585355361525,-0.1283103674972872,2022,11.0,Nghe An,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_22,-0.05129545750099651,164.2125005425857,-0.06984544168347702,2022,11.0,Ninh Binh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_23,-0.08013982456699402,169.92223271188723,-0.18457698145982443,2022,11.0,Phu Tho,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_24,-0.14598448319845703,135.11240566053925,-0.2209149194001493,2022,11.0,Quang Ngai,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_25,0.060207890660152336,202.75983026323522,-0.15477817451601514,2022,11.0,Quang Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_26,-0.02954249925323394,424.06234511501236,-0.07653014516103959,2022,11.0,Quang Tri,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_27,-0.06993703102518442,151.56290978676472,-0.29756099014056714,2022,11.0,Son La,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_28,-0.07653532137373688,1205.7209900736518,-0.012321455000180594,2022,11.0,Tay Ninh,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_29,-0.014863840900060338,25.034428717095587,-0.21687843961384579,2022,11.0,Thai Nguyen,"{""type"":""MultiPoint"",""coordinates"":[]}"
